Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
565,565,patishapta,264,9.5,2.3,3.3,1.9,31.7,3.9,16.7,4.0,42.1,422.2,77.9,7.65,0.2,1.26,0.05,0.56,3.49,0.5,0.47,12.08,0.0,0.94,183.68,63.3,0.15,2.78,43.8,0.25,206.1,183.7,16.7,2.12,97.9
566,566,puli pitha,250,9.3,5.1,2.6,0.8,38.3,26.5,5.1,1.0,19.6,112.1,83.1,3.32,0.25,0.73,0.05,0.18,1.86,0.32,0.24,5.22,0.0,1.18,144.27,32.6,0.1,1.09,22.7,0.16,144.2,144.3,9.1,1.12,51.4
567,567,dudh puli,290,9.4,2.5,3.6,2.1,34.0,4.3,15.6,4.1,42.2,479.0,77.5,8.41,0.23,1.01,0.05,0.45,3.89,0.48,0.47,8.59,0.0,0.88,253.54,52.7,0.15,2.73,45.9,0.24,216.5,253.5,14.4,1.82,99.5
568,568,rasmalai bangladeshi,289,15.0,4.2,3.6,1.9,31.9,3.9,16.4,4.1,63.8,460.2,73.4,9.26,0.19,1.17,0.05,0.56,3.8,0.51,0.43,11.02,0.0,1.33,200.89,45.6,0.13,2.43,51.3,0.28,181.6,200.9,17.2,1.71,98.7
569,569,mishti doi bangladeshi,296,9.6,2.4,3.5,1.9,30.0,3.8,17.0,4.1,38.0,468.2,76.7,8.3,0.22,0.93,0.05,0.54,3.49,0.5,0.59,10.62,0.0,1.15,196.25,43.3,0.16,2.7,57.3,0.24,185.6,196.3,21.6,1.66,98.9
570,570,chomchom,276,9.6,2.4,3.7,1.9,32.8,4.3,16.9,4.0,41.4,481.2,77.3,8.96,0.24,1.1,0.05,0.56,4.49,0.5,0.54,11.25,0.0,1.04,260.16,44.1,0.16,2.41,51.8,0.28,218.8,260.2,15.9,1.81,103.7
571,571,roshogolla bangladeshi,281,9.4,2.5,3.5,1.9,32.4,3.7,15.9,3.8,39.1,428.7,77.7,9.13,0.21,0.96,0.05,0.47,4.39,0.48,0.54,11.46,0.0,0.92,225.39,60.2,0.15,2.53,54.2,0.25,204.9,225.4,17.2,1.96,99.0
572,572,sandesh bangladeshi,280,9.6,2.5,3.5,1.9,32.4,3.9,16.6,4.1,39.8,462.9,77.3,7.52,0.21,0.92,0.05,0.43,4.57,0.54,0.47,11.23,0.0,1.21,263.29,47.1,0.14,2.55,57.4,0.24,203.4,263.3,20.5,1.73,103.0
573,573,kheer sagar,266,8.8,4.7,2.4,0.8,36.2,34.2,4.8,0.9,20.1,121.9,83.1,3.65,0.23,0.99,0.05,0.18,1.95,0.24,0.2,3.61,0.0,1.02,172.96,26.1,0.08,1.34,23.7,0.11,123.1,173.0,8.3,1.07,52.4
574,574,payesh bangladeshi,268,9.3,2.4,3.6,1.9,29.9,3.8,15.0,4.2,41.1,432.3,78.5,7.86,0.21,1.14,0.05,0.5,3.29,0.58,0.44,12.57,0.0,0.86,242.89,42.6,0.12,2.53,39.5,0.22,171.4,242.9,19.2,1.67,100.4
575,575,firni bangladeshi,291,9.6,2.6,3.5,2.0,33.8,3.8,16.1,3.8,37.6,419.9,77.1,7.31,0.22,1.07,0.05,0.54,4.11,0.59,0.5,9.72,0.0,1.12,250.63,45.1,0.15,2.55,39.7,0.26,181.9,250.6,19.6,2.0,98.7
576,576,shemai,263,9.8,2.4,3.5,2.1,30.7,3.8,16.0,4.0,39.3,453.6,78.0,8.34,0.22,1.27,0.05,0.54,3.83,0.59,0.56,10.17,0.0,1.18,247.52,43.3,0.14,2.52,45.1,0.22,183.0,247.5,16.0,1.9,100.1
577,577,falooda bangladeshi,278,9.9,2.7,3.6,2.0,30.6,3.8,15.8,3.7,40.8,442.2,77.5,8.18,0.18,0.95,0.05,0.42,4.29,0.48,0.46,8.39,0.0,0.97,188.17,44.1,0.15,2.38,49.1,0.25,181.1,188.2,18.9,2.0,92.2
578,578,borhani,285,10.6,2.5,3.5,2.1,34.0,4.1,16.5,4.2,38.0,433.6,76.4,8.51,0.24,0.95,0.05,0.51,4.19,0.52,0.47,10.42,0.0,1.02,188.82,63.0,0.17,3.06,58.8,0.22,192.4,188.8,18.5,1.7,98.9
579,579,lassi bangladeshi,271,9.6,2.6,3.7,1.9,30.1,4.2,16.8,4.0,39.5,442.1,77.6,9.6,0.19,1.11,0.05,0.53,4.52,0.58,0.48,9.92,0.0,1.06,266.23,62.0,0.16,2.44,53.8,0.28,208.0,266.2,17.4,1.73,103.6
580,580,chicken karahi,275,10.0,2.6,3.4,2.1,32.4,4.0,25.6,3.8,71.9,436.2,73.6,6.97,0.2,1.04,1.89,0.73,6.29,0.81,0.83,12.5,0.0,1.28,245.94,59.4,0.13,2.97,56.3,0.22,286.7,245.9,24.4,2.75,117.3
581,581,mutton karahi,268,10.5,2.4,3.5,2.1,30.4,3.9,24.7,4.3,72.5,442.7,73.8,10.87,0.19,1.37,1.87,0.79,5.7,0.79,0.66,13.66,0.0,1.33,218.78,63.9,0.13,2.75,61.1,0.21,254.4,218.8,27.5,2.23,119.0
582,582,peshawari karahi,298,10.3,2.3,3.5,2.1,30.3,4.2,16.7,4.2,38.0,426.1,76.2,8.72,0.2,0.95,0.05,0.56,3.75,0.51,0.5,13.97,0.0,1.02,246.09,52.0,0.17,2.94,44.8,0.28,209.9,246.1,15.1,1.87,106.4
583,583,lahori chargha,286,9.5,2.6,3.7,1.9,32.1,4.2,16.8,4.2,38.4,446.5,77.1,8.93,0.21,1.09,0.05,0.47,3.65,0.57,0.46,13.5,0.0,1.13,268.06,59.3,0.15,2.94,55.6,0.29,173.9,268.1,17.5,1.96,108.0
584,584,chicken handi,286,9.4,2.3,3.3,2.1,30.6,3.8,23.4,3.9,76.7,478.1,74.6,7.32,0.17,1.02,1.82,0.76,5.5,0.65,0.77,11.97,0.0,1.07,222.79,55.7,0.17,3.09,46.8,0.21,247.7,222.8,20.4,2.53,112.3
585,585,mutton handi,267,10.3,2.5,3.3,2.1,33.6,4.2,23.5,4.1,79.9,440.7,74.5,10.43,0.22,1.0,1.82,0.61,4.71,0.77,0.74,10.75,0.0,1.21,279.21,67.5,0.15,2.41,51.4,0.24,255.5,279.2,26.9,2.54,117.6
586,586,nihari pakistani,269,9.6,2.5,3.5,2.1,31.9,3.8,15.0,4.3,37.5,430.3,78.3,9.65,0.23,0.97,0.05,0.46,3.32,0.58,0.46,9.1,0.0,1.07,242.9,42.0,0.15,3.03,57.6,0.22,215.4,242.9,17.9,1.58,100.4
587,587,haleem pakistani,264,10.5,2.6,3.7,2.0,32.9,3.9,16.8,4.2,39.9,438.9,77.1,9.99,0.19,1.0,0.05,0.57,3.68,0.6,0.47,13.66,0.0,1.32,261.14,56.5,0.16,2.51,59.0,0.23,231.5,261.1,18.9,2.0,107.2
588,588,paya,286,10.3,2.6,3.3,2.1,31.6,3.9,16.7,4.1,42.8,431.8,76.6,9.47,0.23,1.01,0.05,0.56,4.36,0.56,0.56,8.57,0.0,1.18,209.88,48.6,0.15,2.63,41.0,0.22,200.0,209.9,21.0,2.12,98.5
589,589,qorma pakistani,291,10.2,2.4,3.3,2.0,30.7,3.9,15.8,3.8,41.6,460.3,76.8,7.47,0.22,1.09,0.05,0.46,3.34,0.58,0.54,7.92,0.0,1.03,181.59,57.7,0.16,2.63,43.9,0.22,208.0,181.6,18.1,2.03,91.4
590,590,aloo gosht,274,9.9,2.3,3.7,1.9,33.0,4.1,15.4,3.9,40.3,441.0,77.8,7.54,0.21,0.89,0.05,0.41,3.49,0.52,0.43,8.01,0.0,1.15,243.16,42.5,0.15,2.24,43.2,0.28,196.0,243.2,16.8,2.01,95.2
591,591,mutton korma pakistani,306,13.1,4.1,3.9,2.5,30.1,4.8,21.9,7.0,64.9,527.1,71.9,14.45,0.22,1.16,1.77,0.66,5.21,0.6,0.74,19.08,0.0,1.52,311.1,63.2,0.19,3.63,76.7,0.4,269.1,311.1,26.1,2.37,140.5
592,592,chicken jalfrezi,273,9.5,2.4,3.6,2.0,30.6,4.3,24.6,4.2,76.4,429.9,74.5,7.71,0.17,0.96,1.86,0.6,5.98,0.83,0.71,10.47,0.0,1.28,250.02,67.9,0.17,2.85,60.1,0.2,240.5,250.0,23.6,2.28,116.0
593,593,seekh kebab,348,16.8,4.9,6.1,2.5,8.5,2.1,33.0,1.0,98.4,489.3,63.4,4.06,0.1,1.01,0.05,0.78,6.74,0.93,0.98,4.23,0.0,1.23,215.83,102.3,0.1,2.06,55.2,0.13,275.1,215.8,33.3,2.68,106.8
594,594,chapli kebab,349,16.3,4.8,6.2,2.5,8.2,1.9,34.3,1.0,95.3,493.9,63.2,3.19,0.11,1.05,0.05,1.04,7.41,1.13,0.99,4.22,0.0,1.52,186.07,84.8,0.11,1.94,45.9,0.12,302.1,186.1,37.6,3.49,105.2
595,595,shami kebab,352,16.5,4.8,5.6,2.6,8.1,2.0,37.1,1.0,103.5,482.0,61.9,4.03,0.12,0.8,0.05,0.99,7.05,1.2,1.14,3.73,0.0,1.51,221.38,100.1,0.1,1.86,40.7,0.13,327.6,221.4,34.4,3.73,113.2
596,596,bihari kebab,363,17.4,5.0,6.2,2.5,8.4,1.9,33.8,0.9,93.1,527.6,62.2,3.71,0.1,0.94,0.05,0.82,7.03,0.86,0.9,4.89,0.0,1.56,173.92,92.1,0.1,1.9,46.2,0.14,351.6,173.9,28.7,2.64,104.3
597,597,reshmi kebab,329,16.8,4.9,6.4,2.4,8.1,2.0,36.6,0.9,103.3,489.9,62.6,3.09,0.1,0.96,0.05,0.98,8.4,1.18,1.02,4.28,0.0,1.32,245.81,97.9,0.11,2.33,50.1,0.13,363.8,245.8,35.8,3.7,114.9
598,598,malai boti,271,14.7,4.4,3.4,2.0,31.5,3.8,15.4,4.0,58.9,474.3,74.5,8.12,0.19,1.27,0.05,0.42,3.96,0.48,0.54,9.2,0.0,1.36,223.58,48.9,0.15,2.22,42.3,0.24,206.5,223.6,18.6,1.94,95.5
599,599,chicken tikka pakistani,335,17.8,5.2,5.6,2.6,8.5,2.0,44.3,1.1,136.3,484.6,58.7,4.18,0.13,0.76,2.55,1.3,7.86,1.32,1.2,5.16,0.0,1.29,258.0,130.0,0.09,2.51,45.9,0.12,414.8,258.0,47.6,3.42,131.3
600,600,chicken boti,292,10.2,2.4,3.4,1.9,33.1,4.1,24.9,4.1,71.8,426.9,73.2,10.83,0.22,1.01,1.87,0.62,4.87,0.75,0.83,9.54,0.0,1.28,237.26,61.9,0.13,2.84,46.0,0.26,262.2,237.3,24.4,2.76,117.1
601,601,sajji,261,10.5,2.4,3.5,2.0,33.1,3.9,16.9,3.8,38.8,441.8,77.2,6.89,0.24,0.96,0.05,0.46,4.14,0.62,0.57,8.57,0.0,0.92,247.84,62.8,0.15,2.19,48.0,0.23,229.5,247.8,20.8,2.05,97.5
602,602,mutton sajji,296,9.3,2.5,3.3,1.9,33.3,3.9,25.3,3.8,78.3,464.0,73.5,9.78,0.2,1.27,1.88,0.7,6.01,0.69,0.82,10.99,0.0,1.14,195.25,63.8,0.11,2.98,56.2,0.26,282.3,195.3,23.8,2.5,113.8
603,603,brain masala,312,13.8,3.8,4.1,2.5,29.3,5.3,14.1,6.7,30.4,583.7,74.3,13.78,0.21,1.27,0.05,0.47,3.3,0.47,0.45,18.65,0.0,1.56,223.69,50.6,0.18,3.77,49.5,0.29,170.7,223.7,13.3,1.7,118.5
604,604,katakat,298,9.4,2.6,3.7,2.0,33.4,4.1,15.0,4.2,42.7,423.2,77.5,10.5,0.24,1.13,0.05,0.48,4.03,0.59,0.49,10.48,0.0,1.1,190.17,45.0,0.14,2.73,52.7,0.29,166.6,190.2,14.8,1.96,97.1
605,605,dhabba dal,329,13.5,3.9,4.0,2.4,28.0,5.3,14.3,6.6,28.6,574.0,73.9,14.24,0.18,1.53,0.05,0.42,4.06,0.57,0.49,12.44,0.0,1.33,269.69,57.8,0.16,3.41,69.2,0.27,192.6,269.7,16.5,1.74,116.9
606,606,dal chawal pakistani,303,12.6,3.7,3.8,2.6,30.5,4.9,15.0,6.9,30.5,589.4,75.1,11.95,0.21,1.35,0.05,0.47,4.15,0.51,0.49,14.59,0.0,1.48,236.2,46.4,0.16,3.24,71.6,0.34,212.5,236.2,16.1,1.57,115.7
607,607,chana pulao,386,12.6,2.9,4.2,2.6,50.3,3.1,14.1,3.2,52.3,601.4,72.6,6.14,0.32,1.25,0.05,0.47,3.25,0.45,0.43,10.15,0.0,1.36,223.83,47.0,0.13,2.42,36.4,0.2,208.8,223.8,17.4,1.92,90.1
608,608,yakhni pulao,365,11.8,2.9,4.3,2.5,54.1,3.0,13.2,2.9,52.0,633.4,74.3,7.61,0.26,0.94,0.05,0.41,3.73,0.51,0.39,9.66,0.0,1.01,228.59,38.9,0.14,2.32,37.9,0.18,191.8,228.6,16.9,1.64,88.4
609,609,mutton pulao pakistani,410,12.1,3.0,4.8,2.4,49.4,3.1,20.8,2.9,90.7,581.7,69.6,6.44,0.26,0.88,1.73,0.66,4.03,0.73,0.56,10.25,0.0,1.43,226.1,65.0,0.12,2.58,46.7,0.22,260.5,226.1,19.7,2.4,101.5
610,610,chicken pulao pakistani,404,12.5,2.8,4.5,2.4,51.5,2.9,22.3,3.1,89.2,589.2,68.9,6.02,0.26,0.97,1.78,0.55,4.7,0.73,0.66,10.1,0.0,1.05,252.27,76.0,0.15,2.49,55.3,0.24,209.6,252.3,22.4,2.48,106.1
611,611,kabuli pulao,385,12.2,3.2,4.4,2.6,50.0,2.9,14.4,2.8,55.4,581.5,72.9,7.85,0.27,0.83,0.05,0.46,3.23,0.43,0.39,10.04,0.0,1.35,174.21,42.8,0.12,2.39,32.6,0.21,180.8,174.2,14.8,1.72,86.6
612,612,lahori chanay,270,10.3,2.7,3.5,1.9,31.6,4.2,15.3,4.2,41.5,422.4,77.7,8.89,0.21,1.1,0.05,0.51,4.04,0.6,0.53,9.35,0.0,1.14,253.68,58.2,0.14,2.95,51.3,0.28,175.1,253.7,16.6,1.9,100.7
613,613,chole bhature pakistani,310,13.2,4.2,4.3,2.6,31.1,5.2,14.3,7.0,28.9,564.1,74.7,16.4,0.18,1.61,0.05,0.4,3.75,0.55,0.42,14.93,0.0,1.35,298.86,49.4,0.18,4.1,57.5,0.3,206.1,298.9,13.6,1.69,125.9
614,614,aloo paratha pakistani,247,6.2,1.6,1.9,1.6,37.9,2.0,8.2,3.0,10.2,294.5,84.1,7.28,0.2,1.2,0.05,0.29,2.17,0.37,0.28,9.68,0.0,0.92,183.6,35.5,0.12,2.02,36.4,0.17,161.4,183.6,13.2,1.33,75.6
615,615,keema paratha,241,5.8,1.5,1.9,1.5,40.6,2.1,7.6,3.0,9.8,319.0,84.8,6.74,0.23,0.9,0.05,0.3,2.42,0.3,0.27,7.24,0.0,0.89,151.39,40.7,0.11,1.92,37.3,0.22,142.6,151.4,10.8,1.16,69.4
616,616,naan pakistani,228,6.3,1.4,1.9,1.5,39.4,2.0,8.1,3.2,9.4,297.4,84.8,7.81,0.24,1.08,0.05,0.29,2.53,0.33,0.32,7.95,0.0,0.83,220.88,37.2,0.12,1.85,37.7,0.24,154.0,220.9,9.7,1.25,77.9
617,617,rogni naan,233,6.0,1.6,2.0,1.5,38.4,2.1,7.6,2.9,10.4,301.4,85.0,6.36,0.22,1.16,0.05,0.24,2.46,0.37,0.32,7.75,0.0,0.74,195.88,42.0,0.11,1.8,35.2,0.19,128.6,195.9,9.1,1.35,72.6
618,618,kulcha pakistani,267,10.0,2.4,3.5,2.1,29.8,4.2,16.2,3.8,40.9,421.1,77.6,8.45,0.21,1.12,0.05,0.45,4.02,0.55,0.55,11.69,0.0,0.93,181.14,62.5,0.12,2.28,55.7,0.26,221.6,181.1,15.9,1.93,95.2
619,619,sheermal,289,10.4,2.5,3.5,2.1,32.4,4.1,14.9,4.3,39.2,436.9,77.2,9.46,0.23,1.0,0.05,0.44,3.73,0.58,0.54,10.99,0.0,1.15,239.49,49.4,0.16,2.28,40.9,0.25,185.4,239.5,13.8,1.54,99.5
620,620,taftan,290,9.9,2.6,3.3,1.9,33.9,3.9,17.1,3.8,40.5,421.2,76.6,8.39,0.23,1.3,0.05,0.52,4.59,0.63,0.51,9.32,0.0,0.89,205.97,60.1,0.12,2.87,49.7,0.23,200.7,206.0,18.1,1.71,98.1
621,621,paratha roll,255,5.7,1.5,2.0,1.4,38.7,2.0,7.9,2.8,10.0,299.2,84.3,6.46,0.24,1.1,0.05,0.26,2.5,0.36,0.28,6.52,0.0,0.95,165.3,31.9,0.1,2.18,42.0,0.18,148.6,165.3,9.8,1.38,70.3
622,622,chicken roll pakistani,264,12.2,2.6,4.4,3.1,28.7,3.2,14.1,3.1,54.8,455.5,77.0,7.66,0.2,1.03,1.49,0.39,3.83,0.51,0.46,7.68,0.0,1.16,191.29,51.6,0.13,2.01,43.1,0.19,199.2,191.3,17.7,1.59,85.4
623,623,bun kebab,336,18.1,4.9,5.9,2.4,7.5,2.0,32.8,1.0,93.7,486.6,63.0,3.17,0.11,0.82,0.05,0.89,7.45,1.01,0.88,3.54,0.0,1.55,188.16,93.9,0.1,1.76,51.9,0.13,299.6,188.2,35.1,3.06,102.2
624,624,samosa pakistani,287,17.5,4.2,4.3,2.9,27.0,3.0,6.7,2.8,19.2,404.9,75.5,7.62,0.2,0.92,0.05,0.26,2.49,0.36,0.26,6.34,0.0,1.53,148.41,29.1,0.14,1.71,38.7,0.2,154.2,148.4,11.7,1.15,66.7
625,625,aloo samosa,292,16.9,3.8,4.5,2.9,26.3,3.1,7.4,3.1,20.0,448.4,75.5,7.3,0.16,1.07,0.05,0.23,2.28,0.33,0.27,10.44,0.0,1.51,176.11,34.0,0.12,1.86,40.9,0.22,137.7,176.1,9.7,1.18,74.4
626,626,pakora pakistani,304,18.2,4.2,4.6,3.0,28.8,2.9,7.1,3.0,20.8,441.4,74.3,6.04,0.2,1.07,0.05,0.26,2.33,0.33,0.26,10.54,0.0,1.72,173.29,37.0,0.13,1.98,36.2,0.24,143.3,173.3,9.7,1.35,72.8
627,627,dahi baray,291,9.7,2.6,3.7,2.0,33.0,4.0,15.9,4.0,42.1,470.4,77.2,10.24,0.2,1.22,0.05,0.45,3.88,0.62,0.53,12.74,0.0,0.89,254.72,50.5,0.15,2.79,50.0,0.28,214.8,254.7,20.0,1.7,104.8
628,628,gol gappay pakistani,282,10.2,2.6,3.5,1.9,29.8,3.9,16.2,3.9,42.6,476.8,77.0,9.68,0.22,1.24,0.05,0.44,3.91,0.62,0.51,9.98,0.0,1.12,188.02,57.1,0.15,2.34,47.4,0.26,218.1,188.0,14.9,1.69,95.7
629,629,chaat pakistani,299,10.0,2.5,3.4,2.1,32.3,4.2,14.9,4.2,40.9,473.1,77.1,10.33,0.21,1.29,0.05,0.5,3.63,0.54,0.45,9.2,0.0,1.26,225.25,51.6,0.13,2.86,39.9,0.28,178.9,225.2,18.6,1.88,98.8
630,630,nihari naan,239,6.2,1.6,2.0,1.4,38.9,1.9,8.3,2.8,9.6,303.5,84.4,5.49,0.27,1.04,0.05,0.32,2.85,0.34,0.32,7.49,0.0,0.74,203.99,29.9,0.1,2.02,40.5,0.22,157.2,204.0,9.5,1.21,73.8
631,631,halwa puri,263,8.7,5.2,2.4,0.8,37.2,33.9,5.2,1.0,19.7,118.4,83.0,4.31,0.2,0.95,0.05,0.21,1.99,0.29,0.21,3.66,0.0,1.07,140.48,31.9,0.1,1.46,28.8,0.15,126.0,140.5,10.8,1.05,51.6
632,632,puri halwa pakistani,241,9.2,5.3,2.6,0.8,37.9,31.5,4.9,1.1,18.9,116.5,83.6,3.63,0.24,0.72,0.05,0.18,1.89,0.25,0.22,4.22,0.0,1.2,150.0,28.9,0.11,1.24,19.4,0.16,119.9,150.0,8.5,0.97,51.4
633,633,zarda,263,10.3,2.5,3.3,1.9,34.2,4.0,17.0,4.1,38.3,452.2,77.2,10.06,0.24,1.09,0.05,0.47,4.64,0.66,0.45,11.89,0.0,1.14,228.2,64.4,0.11,2.37,47.4,0.24,229.0,228.2,15.6,1.97,102.9
634,634,gajar halwa pakistani,256,8.9,5.0,2.5,0.8,39.6,35.0,5.1,1.0,18.7,119.9,83.2,3.36,0.26,1.03,0.05,0.23,1.98,0.29,0.19,3.53,0.0,1.04,125.27,27.4,0.1,1.26,21.9,0.13,145.9,125.3,9.8,1.16,48.8
635,635,sohan halwa,259,9.0,5.3,2.4,0.8,37.8,34.8,4.7,1.1,20.9,127.7,83.2,4.55,0.25,0.98,0.05,0.22,2.02,0.29,0.23,3.33,0.0,0.96,163.21,29.4,0.1,1.12,24.0,0.14,123.9,163.2,10.3,0.94,51.8
636,636,jalebi pakistani,241,8.9,5.2,2.5,0.8,35.8,34.0,5.1,1.0,18.9,127.6,83.7,3.27,0.25,1.01,0.05,0.24,1.73,0.25,0.2,3.74,0.0,0.9,161.77,27.3,0.1,1.16,27.7,0.16,132.5,161.8,8.5,1.04,51.6
637,637,gulab jamun pakistani,233,9.3,4.7,2.3,0.8,39.0,34.6,4.8,1.0,19.0,117.8,83.8,4.13,0.26,0.93,0.05,0.17,1.86,0.28,0.19,4.5,0.0,0.91,176.41,30.2,0.09,1.31,26.2,0.13,137.1,176.4,10.2,1.06,54.1
638,638,kheer pakistani,240,8.6,4.7,2.5,0.8,36.1,32.0,4.8,1.1,20.4,115.2,84.1,3.67,0.2,1.0,0.05,0.17,1.7,0.26,0.22,4.73,0.0,0.9,121.01,25.5,0.09,1.37,21.0,0.16,113.0,121.0,9.2,1.13,49.7
639,639,rabri pakistani,270,10.6,2.5,3.3,2.0,30.6,4.3,16.2,3.7,39.8,456.6,77.2,6.77,0.18,0.99,0.05,0.46,4.26,0.63,0.43,10.0,0.0,1.19,208.96,57.7,0.11,2.47,40.2,0.19,200.6,209.0,14.7,1.84,94.9
640,640,lassi pakistani,295,10.2,2.5,3.3,1.9,33.4,3.9,16.9,4.2,41.4,468.4,76.2,10.87,0.19,0.98,0.05,0.55,4.61,0.57,0.45,9.78,0.0,1.0,199.72,64.2,0.16,2.89,45.2,0.27,226.5,199.7,15.9,1.97,101.1
641,641,doodh patti,261,9.8,2.4,3.5,2.1,30.4,4.1,17.0,4.1,40.5,437.7,77.7,10.19,0.22,1.12,0.05,0.46,4.2,0.52,0.47,11.87,0.0,1.02,184.82,63.1,0.14,2.33,48.6,0.28,214.7,184.8,22.1,1.68,99.6
642,642,chai pakistani,298,10.5,2.5,3.5,1.9,29.9,3.8,16.2,3.8,42.5,452.3,76.3,9.85,0.18,1.24,0.05,0.49,3.8,0.6,0.47,10.87,0.0,1.14,217.2,51.9,0.13,2.82,55.9,0.25,175.8,217.2,21.5,2.06,99.7
643,643,qabili palaw,280,9.7,2.5,3.3,2.1,31.7,4.1,17.1,4.3,37.8,420.5,77.1,8.48,0.23,0.97,0.05,0.5,3.51,0.56,0.56,12.89,0.0,1.27,214.87,63.7,0.13,2.81,54.6,0.21,183.4,214.9,16.6,1.92,103.3
644,644,mantu,280,9.7,2.7,3.3,1.9,30.8,4.3,15.8,3.9,38.2,463.5,77.6,6.9,0.18,0.96,0.05,0.51,3.83,0.62,0.44,7.97,0.0,1.25,202.88,45.6,0.12,2.21,37.9,0.24,179.5,202.9,19.2,1.75,92.1
645,645,ashak,270,9.5,2.3,3.5,2.0,33.2,4.3,15.2,3.8,41.7,420.0,78.3,9.97,0.24,1.05,0.05,0.49,3.87,0.58,0.43,10.3,0.0,1.25,208.69,52.0,0.14,2.71,50.2,0.25,196.5,208.7,17.4,1.88,96.7
646,646,bolani,272,10.7,2.7,3.7,2.1,32.2,4.0,15.5,3.9,37.5,476.5,77.3,9.64,0.24,1.12,0.05,0.49,3.5,0.48,0.43,12.24,0.0,1.35,199.12,42.7,0.16,2.4,49.7,0.24,186.5,199.1,17.4,1.92,97.2
647,647,bolani katchalu,298,9.7,2.7,3.3,1.9,33.6,3.7,15.7,3.9,38.5,444.5,77.0,7.01,0.2,1.31,0.05,0.49,3.54,0.56,0.52,12.51,0.0,1.05,239.9,42.2,0.11,2.28,54.2,0.26,211.6,239.9,17.8,1.58,98.8
648,648,bolani gandana,280,10.6,2.6,3.5,2.0,33.2,4.3,15.2,4.2,38.0,451.9,77.2,9.17,0.19,1.03,0.05,0.44,3.33,0.49,0.54,12.06,0.0,1.0,189.67,59.5,0.13,3.05,38.9,0.23,172.8,189.7,19.0,2.0,98.4
649,649,bolani potato,282,9.8,2.5,3.6,2.1,32.6,4.2,17.1,3.9,37.3,460.4,76.9,10.01,0.19,0.9,0.05,0.5,3.67,0.5,0.51,8.08,0.0,0.91,268.02,54.6,0.14,2.23,52.5,0.26,182.3,268.0,15.9,2.03,102.2
650,650,aushak,297,9.9,2.4,3.3,2.0,30.9,4.0,15.7,4.0,39.6,465.8,76.9,7.83,0.22,1.3,0.05,0.53,4.12,0.51,0.53,13.34,0.0,1.01,180.98,44.1,0.14,2.97,54.3,0.22,213.0,181.0,18.4,1.71,97.6
651,651,ash,261,10.0,2.6,3.6,1.9,33.0,4.0,15.2,3.9,40.3,445.1,78.2,8.52,0.21,0.96,0.05,0.52,4.03,0.57,0.43,10.26,0.0,1.3,237.23,60.2,0.14,2.79,50.2,0.22,182.7,237.2,16.5,1.58,98.3
652,652,shorwa,265,10.7,2.7,3.6,2.0,34.2,4.2,15.9,4.2,38.7,457.8,77.3,9.04,0.24,1.21,0.05,0.49,4.02,0.52,0.43,13.91,0.0,0.96,255.67,51.8,0.14,2.51,41.8,0.22,218.0,255.7,16.3,1.71,104.8
653,653,qorma sabzi,277,10.3,2.5,3.3,1.9,30.1,4.2,15.8,3.9,41.3,440.9,77.2,8.07,0.21,0.96,0.05,0.54,4.04,0.51,0.46,12.17,0.0,1.24,177.19,56.0,0.14,2.32,47.9,0.24,193.6,177.2,18.9,1.66,94.6
654,654,qorma gosht,269,10.2,2.6,3.5,2.1,33.4,4.1,16.1,3.9,41.7,452.3,77.4,10.28,0.21,1.27,0.05,0.41,4.3,0.6,0.58,8.85,0.0,0.96,188.02,48.2,0.15,2.39,52.9,0.21,218.3,188.0,17.1,1.72,95.2
655,655,qorma chicken,290,10.0,2.3,3.7,2.0,30.2,4.1,25.3,3.9,80.1,431.3,73.2,7.17,0.21,0.94,1.88,0.7,6.09,0.81,0.82,8.26,0.0,0.92,259.67,82.9,0.12,3.16,54.3,0.2,221.9,259.7,27.7,2.53,115.7
656,656,chapli kebab afghan,338,17.4,4.9,6.2,2.4,8.1,2.0,37.1,1.0,106.2,512.9,61.7,3.94,0.12,0.72,0.05,1.01,6.75,1.13,1.13,4.57,0.0,1.74,215.41,89.1,0.08,1.85,44.0,0.13,309.3,215.4,37.5,2.82,113.4
657,657,seekh kebab afghan,360,17.1,5.1,6.3,2.5,7.4,1.9,34.8,1.0,103.0,497.8,62.1,4.43,0.1,0.72,0.05,1.01,6.42,1.06,1.11,3.54,0.0,1.77,183.17,103.3,0.1,2.33,43.3,0.14,286.5,183.2,30.8,2.88,107.7
658,658,lamb kebab afghan,337,16.8,5.3,6.3,2.3,8.3,2.0,44.0,1.0,132.5,489.6,59.4,4.3,0.11,0.71,0.05,1.23,9.38,1.17,1.31,3.49,0.0,1.74,250.52,93.5,0.11,2.19,45.2,0.16,389.5,250.5,41.1,4.18,128.2
